a_y,a_z,a_x,i_y,i_z,i_x,u_y,u_z,u_x
0.4538509791,0.3890411721,0.23753652,0.1644184398,0.9131660483,0.1115366691,0.194804127,0.3511099235,0.5966368073
0.6617911798,0.2231386958,0.2169389886,0.4123292437,0.7367698184,0.0770731719,0.3395854034,0.2568256438,0.5714302109
0.6207449975,0.2043850387,0.3726150486,0.2670910086,0.9078108211,0.0558301391,0.3014829545,0.3102205289,0.6122515005
0.6755269572,0.2064443886,0.2907433802,0.1667268403,0.8912904311,0.1775665133,0.2565333622,0.3434113335,0.5149394174
0.4146538531,0.5056294028,0.157283266,0.2558506596,0.9442400808,0.0961016964,0.2961887984,0.572049692,0.3382050105
0.647981075,0.1667893209,0.3565404471,0.2577031882,0.8359415764,0.1506522042,0.255737631,0.3480700366,0.5251044666
0.5644067318,0.2911498476,0.2940787726,0.1794563521,0.9484280393,0.0951207721,0.1751129458,0.385734576,0.5688523636
0.5819018516,0.1932752956,0.3540982751,0.172555342,0.9571229372,0.1179290538,0.1962922449,0.4032886112,0.5039547382
0.6504205712,0.2433228691,0.3405277765,0.1805201735,0.9546166504,0.0996249421,0.3402045304,0.3866512676,0.4686210515
0.582913035,0.2695515409,0.3701507154,0.2312004626,0.9068321757,0.1038536961,0.2266216172,0.3496516579,0.5781264696
0.5118680616,0.345488669,0.2693108631,0.2040918461,0.8879055868,0.1232827803,0.3162015341,0.2985546705,0.5854880332
0.6379781709,0.231739559,0.3182939087,0.3486121443,0.7742450726,0.1198794013,0.3190844487,0.279036634,0.5286609314
0.6341748844,0.110511197,0.4591675007,0.2365646638,0.9125165892,0.1386176221,0.2758845852,0.2478122523,0.6846594312
0.6750890406,0.2185083433,0.3597707693,0.3063852503,0.8930740195,0.076964586,0.3995878406,0.1859043634,0.5779275636
0.5807657813,0.2442365824,0.3234389373,0.1914864891,0.9002286606,0.1170606686,0.2586787402,0.3278473183,0.5120219959
0.6345117078,0.1602202346,0.3893073787,0.1851894009,0.960534204,0.1017977392,0.2039679932,0.3992855656,0.5368270676
0.7204021115,0.2057597772,0.2643068829,0.2442442599,0.9450780977,0.0846258097,0.3243014247,0.3276898017,0.5031496205
0.6662568262,0.2549378922,0.2729734419,0.2020163777,0.797981851,0.2389662864,0.2403210076,0.3757202571,0.5440021205
0.3661329959,0.4610901316,0.3325372476,0.2715804522,0.8741174192,0.0780939607,0.3003270745,0.2274911431,0.5962491395
0.7229929286,0.1614202634,0.3283948365,0.3175444272,0.8344236277,0.1030972677,0.3655293824,0.2412308471,0.6054634153
0.4825232734,0.3911329709,0.2556084597,0.3239929423,0.8220178603,0.0943166272,0.3431598613,0.2636661674,0.5271571798
0.590845161,0.2301883026,0.3236469294,0.1735599746,0.978036633,0.1152335825,0.2830990844,0.3210550132,0.5070299027
0.6023507265,0.2797787113,0.2692386272,0.3430305298,0.7562827237,0.1098556345,0.1812570904,0.4484649912,0.4732480029
0.6509208443,0.2167309029,0.3212470468,0.2167438574,0.9228711746,0.1029851136,0.2341370982,0.4002432544,0.4672252776
0.6241806431,0.2119046741,0.282414208,0.2520945253,0.8379543016,0.1254191138,0.312200782,0.2482541482,0.5920740321
0.6612903049,0.237144516,0.2978872862,0.2050169416,0.9452176884,0.1047610328,0.2645508403,0.4215627331,0.4353643282
0.5624108624,0.2535125689,0.1821151225,0.3210392179,0.8079205848,0.1388188931,0.3218080045,0.2742074911,0.5102367594
0.6934552677,0.1900541582,0.3253189907,0.2636341674,0.8671701526,0.1173169385,0.2225596164,0.322543052,0.6091187183
0.7063405075,0.2064262307,0.2246422276,0.2794253421,0.9017434114,0.0877386996,0.1678879007,0.3944628331,0.5702927856
0.6647546476,0.1967318331,0.3325666749,0.2802498579,0.8456804991,0.1145636789,0.2454953687,0.3577720186,0.5021356349
0.6293827862,0.2402133088,0.1608215181,0.2982080451,0.8314059565,0.0926674677,0.2843860449,0.2997189559,0.5457375898
0.6653580517,0.1883979917,0.2980359357,0.1716108571,0.9484971052,0.1087697861,0.1917264553,0.4628375832,0.4904182613
0.6788789056,0.2508847377,0.2760592031,0.2951399855,0.8796643607,0.1173658765,0.3322489031,0.2532657692,0.5501192247
0.6594773866,0.2190554407,0.3317915289,0.1475442107,1.000492304,0.1343644994,0.2335430804,0.3472898195,0.5528300832
0.3855346525,0.3751440424,0.397437,0.1420992162,0.9626720867,0.1263585543,0.2450475577,0.4077309059,0.4672944509
0.4155795382,0.4703014353,0.3581916307,0.0963446033,1.0605475826,0.1985183025,0.1781281533,0.4179121468,0.542167458
0.6393611234,0.234620257,0.3063433721,0.1628175562,0.9610780059,0.1645085208,0.2768911669,0.3039201271,0.5512706055
0.6762938897,0.2141133958,0.3328381624,0.2309760502,0.9457017731,0.0911752911,0.2149068823,0.3533128013,0.5642573433
0.6979873866,0.1891255998,0.2810764424,0.243717172,0.8897247659,0.1053473004,0.287474035,0.2303350883,0.6029364529
0.7102800656,0.1164545241,0.4030651107,0.1686593418,1.0028145101,0.0857084252,0.3502522705,0.491970501,0.3435154628
0.5987484786,0.2053477777,0.3485873276,0.2111975081,0.9031075143,0.1417746189,0.1673849007,0.4399261174,0.5148646487
0.6983423513,0.2208826269,0.289962728,0.1812423654,0.9873267936,0.1097024966,0.2576738218,0.3635253269,0.4979061692
0.5493239836,0.2823546692,0.2423129045,0.1931563892,0.9173021894,0.1340273941,0.2841514421,0.3505890265,0.4610101485
0.562155086,0.2655913369,0.4024305269,0.2564802571,0.9223812428,0.0746901711,0.2630901685,0.4162386155,0.4919569568
0.6587048954,0.2153102998,0.3983618715,0.1759169499,1.0042746032,0.112813755,0.2319270192,0.3387662841,0.543505562
0.665352213,0.0871741089,0.2007998315,0.2313526522,0.9323642726,0.1183387979,0.202593472,0.4132444709,0.5939039203
0.5994809071,0.2224466534,0.3691087561,0.227890684,0.9323516999,0.1449772265,0.3197848146,0.1819436241,0.653690523
0.6441519602,0.2649906788,0.2790168858,0.3065352422,0.8564780189,0.0949124533,0.2487366043,0.2681556516,0.6686648846
0.6717077744,0.1825360699,0.2126753191,0.2079731639,0.9308779807,0.1085442569,0.2606274489,0.283151166,0.6005707437
0.5814382589,0.235247925,0.3161852958,0.2714341106,0.8373693866,0.125926913,0.2665106516,0.3384556581,0.4869757428
0.6964995802,0.1852360452,0.2686888085,0.2235241395,0.8686597167,0.0528384497,0.3756626879,0.2360163587,0.5301801
0.5783366466,0.1987502966,0.4027980182,0.2514455318,0.7977833383,0.1654481625,0.2801003479,0.2949816824,0.5272457277
0.6778470816,0.1574635455,0.3321585668,0.1813812012,0.9550145424,0.1164443786,0.2016272461,0.3906935912,0.5012284801
0.7028855679,0.1350358263,0.3368775512,0.2183830494,0.919837829,0.0914388371,0.2556256968,0.33602845,0.5622434434
0.7067312129,0.1815392623,0.3069675428,0.151558449,0.9785375264,0.1175177022,0.2122803207,0.4049024898,0.5006984056
0.6886198594,0.1901943459,0.2742381906,0.2425960252,0.8820128523,0.103910312,0.2331781418,0.3652143742,0.558443509
0.6616602906,0.1914853091,0.3006920284,0.1560583798,0.9753008346,0.1092747576,0.1947774687,0.4745400533,0.4394906016
0.6679385745,0.1805172283,0.3180430592,0.1806345381,0.9450206724,0.079531176,0.3100681045,0.3042856299,0.5178664632
0.5908349673,0.1844468206,0.3596046794,0.1444908015,1.0241157399,0.1074360641,0.2028861522,0.3540498211,0.6035222408
0.5694164716,0.2720581177,0.3290152079,0.1873064195,0.746710731,0.2704320881,0.1840412702,0.3857112696,0.5722207751
0.6699281867,0.1320542563,0.3635370181,0.1179634905,1.0381875645,0.1334127988,0.1558026776,0.5785170531,0.3796937524
0.61367732,0.271733248,0.228679808,0.2383048549,0.8277977385,0.1478425755,0.230646214,0.3587869084,0.5298207606
0.5627267211,0.2982688704,0.3254183996,0.1723519697,0.9483380958,0.0754448998,0.2211719892,0.3380366573,0.5745608391
0.5820556885,0.2728412938,0.3281318051,0.1292679237,1.0293502097,0.0619166202,0.2430352003,0.469890605,0.4361387284
0.6472683815,0.2434216589,0.2750446736,0.1480317553,0.97711123,0.118298706,0.2341637635,0.3834202766,0.4953844645
0.7079907237,0.2089023332,0.2740772725,0.1514732929,0.9679635352,0.1063183064,0.1865027772,0.4023210312,0.5410361572
0.6533539367,0.1976099457,0.3268202768,0.2973048178,0.8534927785,0.0842820051,0.2264742767,0.3301196749,0.6143767171
0.6873519011,0.1634649164,0.342140282,0.1457767296,0.9770559544,0.1388902411,0.2007180038,0.3975639353,0.5414651377
0.6494956014,0.2123463342,0.294397799,0.1415781838,0.9866509186,0.1773561981,0.3280719594,0.334607033,0.5102293651
0.6294772642,0.2342939173,0.2414109005,0.1564357198,0.9398643636,0.1175505006,0.1157595954,0.4728216074,0.5349599114
0.6373802391,0.2231760321,0.3345737801,0.2237832279,0.9353049992,0.1331707845,0.1496698914,0.4826210501,0.5069080096
0.6536006971,0.2650843599,0.222335891,0.1733805175,0.921044098,0.1465411041,0.2322815502,0.3551144267,0.5866907585
0.7210498905,0.2215281728,0.3010920775,0.2876302314,0.8641716548,0.133325497,0.3162229779,0.3436114666,0.5159539245
0.553227611,0.302359824,0.3508423172,0.1416839917,1.0080797207,0.1126070977,0.1834479658,0.3734159437,0.5799354201
0.6527862284,0.2238009148,0.2618203047,0.2226287551,0.9487309582,0.0953567539,0.2626196416,0.33377773,0.5835401324
0.6038824498,0.2845951875,0.2638105393,0.1861843083,0.9903349885,0.0959484981,0.2598559951,0.30697786,0.588073051
0.7183141865,0.2143923225,0.3123965263,0.1546782469,0.9923270184,0.1216294395,0.2341650629,0.3944682009,0.5096237003
0.4464763908,0.3477587527,0.2843485406,0.2186382065,0.9339886765,0.1175699065,0.2380327777,0.3840989428,0.5054202592
0.6164688541,0.2075067456,0.2724654781,0.2832222734,0.8401766428,0.1196796757,0.3556248283,0.2969446868,0.5520002427
0.6902146154,0.2276172289,0.2802115755,0.3862494792,0.7909447723,0.1229685357,0.3535216962,0.2123455649,0.5458686873
0.6415815335,0.2579748028,0.2798269379,0.2782263293,0.8882916024,0.1137049244,0.3201891822,0.2318475325,0.622961291
0.6543956937,0.1499998692,0.3445321332,0.28840708,0.8709693739,0.1088345645,0.275462962,0.3275145829,0.6064204678
0.5792326414,0.2954458944,0.3573212343,0.2002851002,0.9688332224,0.129243698,0.2727307849,0.3635454028,0.5467736431
0.5007438778,0.3065560197,0.2898979467,0.198252814,0.9406977595,0.0733521939,0.2944344755,0.3465552183,0.5390457875
0.6190601723,0.2586949246,0.3264352438,0.1903808314,0.9557806408,0.0879261658,0.1932462956,0.4289074937,0.560815763
0.7037995205,0.1986044558,0.3338693273,0.3375159412,0.832705947,0.106038452,0.2923174742,0.2897929751,0.5191973002
0.6913694662,0.2203437524,0.2823208112,0.1392328098,0.9712015197,0.1528753537,0.2013384845,0.3924999023,0.5432578538
0.6993672535,0.3334351925,0.2651334228,0.3239365885,0.9100172509,0.1009697945,0.2433182457,0.3920514252,0.6029011359
0.6902721108,0.1750971117,0.2512987963,0.1524912222,0.9945886826,0.1129062793,0.2335962644,0.6382431033,0.2827535522
0.5196581025,0.2189495137,0.5052022947,0.2738705445,0.8676836429,0.1440574085,0.297140458,0.3579725236,0.5587417025
0.6484928133,0.2564416371,0.2627591677,0.1465515579,1.0068868287,0.1326067961,0.1467857679,0.4333444231,0.6007679086
0.5874361259,0.1499989591,0.4345736854,0.1828677748,0.9314291926,0.1433574669,0.1886170739,0.4059091639,0.4873855516
0.5787848187,0.1865250548,0.3673462738,0.1773249709,0.9117891356,0.1021632568,0.1970338342,0.3886916237,0.5245525566
0.6436261814,0.2337140584,0.3896889163,0.231045579,0.9270138964,0.1003408638,0.2693703687,0.3842468144,0.5260091036
0.6271041066,0.1846643782,0.393216861,0.2736929176,0.8393938384,0.0674086014,0.3341338336,0.3308107374,0.5733965145
0.5916113663,0.2801713573,0.2945331436,0.201462874,0.9296317954,0.1193351665,0.3048581915,0.2210562772,0.614070331
0.7306708004,0.1633318607,0.3458534275,0.1318569949,1.0478202056,0.1109373538,0.4201389763,0.5992139429,0.2402729981
0.6424236996,0.17641754,0.4038429636,0.1818567005,0.9211767098,0.1163276767,0.2022343222,0.4294712175,0.4973770461
0.5605459411,0.3051490073,0.3000496726,0.1538889385,0.9289221389,0.0877972876,0.2198719956,0.379736148,0.5773958436
0.6685361713,0.1833938842,0.34730968,0.1606955048,0.990835062,0.1043423056,0.235817122,0.3620941491,0.5089355023
0.6813631033,0.1762937158,0.3731306882,0.2958369467,0.8476146831,0.0668009558,0.3441691919,0.2611876205,0.5797473475
0.6488394628,0.2058854281,0.3717811851,0.2108327509,0.9574891818,0.1562873201,0.3007292359,0.3563662676,0.5362042563
0.6837529512,0.1419263327,0.3579606539,0.4330793838,0.7173312269,0.1114597914,0.3717270079,0.2415964309,0.5474013616
0.6520691239,0.1905022521,0.4122018671,0.1987974452,0.9366406452,0.0922502506,0.4215091668,0.563244046,0.2727890755
0.6603576754,0.2091703374,0.3108365026,0.300438126,0.8714692239,0.1110938835,0.326869196,0.1721866616,0.683807865
0.6434431768,0.201157572,0.3679715542,0.3275745495,0.8417411076,0.1288126958,0.3554282833,0.2074110668,0.5053356816
0.6604988016,0.2038001551,0.3419521551,0.2433591963,0.9043750796,0.0751098815,0.3416291488,0.1388454177,0.6740262627
0.4754570494,0.2554402686,0.3890683442,0.1471599042,1.0012754878,0.1278642223,0.2140690012,0.3466939844,0.5920826269
0.6429009909,0.2165375992,0.2893330702,0.1565135179,0.990171403,0.0909614383,0.2085330775,0.4188145669,0.480964459
0.679008578,0.2048041799,0.2879391877,0.3309548358,0.8092087,0.1181959922,0.3923687544,0.2580758581,0.4851337356
0.5788417981,0.2302737835,0.411888345,0.2566788474,0.9030971331,0.1195736898,0.2973881713,0.3444607396,0.5340913961
0.6186846063,0.2109162615,0.4270669399,0.1253630907,1.0172036052,0.1213575144,0.1864162973,0.4771182239,0.4785210714
0.611917325,0.2664264891,0.3553437352,0.1555022995,0.9689278791,0.146827283,0.1572995088,0.3771815477,0.59719535
0.6257650942,0.1761771398,0.3628077042,0.2029483539,0.8966104999,0.1223360536,0.2792368249,0.3097651911,0.5244898064
0.5845611526,0.281690244,0.3000758425,0.1964339163,0.9446291622,0.122637796,0.3320483835,0.4130212819,0.4028080562
0.6786902503,0.129872252,0.4243794912,0.2263559518,0.9601406168,0.1057179236,0.2822094296,0.3921708714,0.4785529667
0.6876663894,0.1847352747,0.2820865614,0.2061997511,0.9246362392,0.1089905329,0.3290548817,0.2699250408,0.5490994649
0.6399547435,0.247678271,0.2969517989,0.2265972913,0.9414211442,0.0926702089,0.3688698251,0.3945351398,0.3519912772
0.5685701523,0.2355559164,0.4087931269,0.3614436285,0.75849022,0.1147001694,0.3307914954,0.2751302598,0.5467770363
0.5931440289,0.3199860621,0.2001813426,0.2323640037,0.8901624725,0.1051627908,0.2380169953,0.3560078824,0.5356238696
0.6684519581,0.2121717352,0.2990678217,0.2583594232,0.8609452237,0.0857038068,0.2990419635,0.3431511757,0.4812063676
0.6762102797,0.1602581827,0.3661370091,0.3104391714,0.8209477185,0.1075979669,0.2320893703,0.3544009964,0.5498475202
0.6439998105,0.2248949567,0.2586814318,0.3243587898,0.794652831,0.1164977312,0.3423441542,0.2643093848,0.5114038608
0.5992732813,0.2490069502,0.4030793685,0.1814546424,0.978052232,0.1179966382,0.3057439082,0.2663891677,0.6253012579
0.6059202164,0.2240638679,0.2783983326,0.3155910703,0.8134275779,0.1004964798,0.2836780199,0.3479135633,0.5255700968
0.6456816444,0.1068204427,0.4153104342,0.3014904233,0.924192726,0.1351742813,0.3635496953,0.187103133,0.6146581729
0.6024914672,0.2159807958,0.3228154861,0.224649885,0.8917691903,0.1294946904,0.2238406701,0.3786419067,0.515218693
0.657080278,0.1764715786,0.3349966519,0.2691643843,0.8703579668,0.0860575633,0.2577496407,0.3312366117,0.6274530407
0.6535411488,0.2340912855,0.3330221946,0.2543539926,0.9099837513,0.0961639136,0.3223954021,0.3254674426,0.5236005014
0.66129671,0.2450104801,0.3207795192,0.1820801198,0.924692263,0.1300841834,0.365859262,0.3104295702,0.536828977
0.5588955138,0.3031160847,0.3031281568,0.1432171629,0.9873207069,0.0967098596,0.1651912529,0.4156961338,0.5372717263
0.5598162938,0.2466745815,0.2373005619,0.2088052745,0.8611616926,0.1421063848,0.2203061438,0.3998157612,0.5661528729
0.5372751068,0.3235395512,0.3145696229,0.2215370839,0.8889952914,0.1179212575,0.3222477136,0.2213532319,0.5493928944
0.6469204018,0.1995688799,0.3124755238,0.2064147067,0.9037664532,0.13086449,0.3601653907,0.2501683161,0.5109766014
0.5881105142,0.2773118447,0.2955392669,0.2978225982,0.8735331247,0.0789654926,0.3410363392,0.2933093909,0.5091977725
0.5818259013,0.3443232859,0.2898335555,0.3236575028,0.8271378121,0.1605172338,0.2806219718,0.2707921552,0.5644112597
0.6340386207,0.2147986733,0.3569375307,0.2427004648,0.9022352038,0.1127538357,0.2730865651,0.2880536191,0.6610275932
0.7304859262,0.188436447,0.2401688893,0.2169166546,0.9475095762,0.0796157194,0.2471283354,0.3305422542,0.5637695664
0.6987716302,0.2229850716,0.2265779456,0.2466524275,0.9048101913,0.1092495257,0.3485827494,0.2426796714,0.5442996174
0.6542097463,0.2289396017,0.3071042533,0.3194954305,0.8582692727,0.0932694272,0.2987024662,0.3583922462,0.5516152514
0.6648116712,0.2154287695,0.2278549023,0.2545600521,0.8510489268,0.118544102,0.2151191476,0.4128085914,0.5020726884
0.6577209712,0.2635764544,0.2768414576,0.134914342,0.9923802932,0.1251839035,0.1500013283,0.4422533787,0.4929597078
0.6757986125,0.1886009269,0.2887174255,0.1930725575,0.9195170626,0.1077032239,0.1966423447,0.3894299921,0.5897037567
0.5824291214,0.2482509608,0.3714417667,0.1678905754,1.0010828956,0.1116393251,0.2942160878,0.3685453018,0.5047461758
0.5691829249,0.2543937359,0.3659777233,0.2072083589,0.9296827849,0.1063223667,0.2750150187,0.3074378849,0.620899212
0.8049607558,0.1742365201,0.2854904492,0.2901369175,0.7599745071,0.1745620412,0.2643566687,0.3293244576,0.5122454165
0.6589424655,0.2095436055,0.2392736251,0.2029070973,0.8996174439,0.0819975911,0.2199652544,0.393636567,0.5012494806
0.6355024799,0.2732800386,0.3365494931,0.1274600441,1.0115032793,0.0634623296,0.1493006368,0.4677100189,0.5508235607
0.5664475624,0.2502697606,0.2727058144,0.2550806237,0.8699411265,0.139425084,0.3451001122,0.2819813679,0.5579592769
0.6090311159,0.3163796797,0.2909324442,0.3350104249,0.8241746203,0.098876572,0.3302173516,0.3468929294,0.47146516
0.6903557222,0.1739220471,0.294870599,0.2377980162,0.8932524139,0.0988237386,0.275523545,0.307848067,0.5261617505
0.5081984471,0.2510873687,0.4323002351,0.0903727038,1.0625512627,0.1140978099,0.1492336251,0.4947343821,0.5145175541
0.5512913522,0.2595562797,0.3979037548,0.3057082876,0.8710063474,0.0956233833,0.3544658029,0.163712463,0.577594878
0.5864637203,0.2866377726,0.204880236,0.2397469911,0.8922471922,0.1342829676,0.2997144979,0.2725177421,0.502582479
0.6327577722,0.2302368924,0.335436205,0.3241713973,0.8517207278,0.0711191241,0.2962432456,0.3652245896,0.5003347421
0.6896766125,0.219456345,0.2393004375,0.158891142,0.9511885361,0.1472044903,0.3063152768,0.2557189833,0.5844727254
0.5854602497,0.1194699781,0.505832738,0.1325023574,0.9858153122,0.0846197882,0.2164810171,0.3551245506,0.6154868618
0.7002831082,0.0646446021,0.2705298966,0.2946865198,0.8475414753,0.0803776998,0.2946826784,0.2891413153,0.5767130625
0.5989749589,0.1966349052,0.3415720174,0.1771509763,0.9291210746,0.0613314399,0.2698717036,0.3090746951,0.56620578
0.5464940317,0.2015931448,0.3903038094,0.1722675719,0.9427981594,0.110310301,0.2514819448,0.3326239998,0.5385856973
0.6442894653,0.1967874042,0.3442789737,0.190324705,0.93686565,0.1209693055,0.2411032086,0.3213662383,0.6113784839
0.3817210473,0.4552294426,0.3131775141,0.1701145074,0.9579800255,0.0848809742,0.2544218591,0.241003507,0.6454515147
0.5300802727,0.3236153527,0.2927353312,0.222845915,0.9615109772,0.1177902937,0.3077851785,0.3435927418,0.5515369629
0.6363131617,0.2473359102,0.295602516,0.3605659127,0.7665645843,0.1172768019,0.4063521055,0.2220253277,0.5007346203
0.6361789234,0.1499754692,0.3048297708,0.2358249432,0.9180797231,0.0939424687,0.2472046119,0.3414236921,0.5889836766
